number_of_dialog,start_time,end_time,dialog
1446,"01:24:39,340","01:24:42,041",What's wrong with you?
1447,"01:24:42,042","01:24:45,312",No one else can know while it's an active investigation.
1448,"01:24:45,313","01:24:48,815","Active investigation? And pray tell, how do you know that?"
1449,"01:24:48,816","01:24:50,583",Are you a pig?
1450,"01:24:50,584","01:24:51,784",No.
1451,"01:24:51,785","01:24:53,286","Wh...what are you, then?"
1452,"01:24:53,287","01:24:54,955","<i><font color=#FF551>CROWD:</font> Ungawa, Black Power!</i>"
1453,"01:24:54,956","01:24:57,890","<i>Ungawa, Black Power! Ungawa, Black Power!</i>"
1454,"01:24:57,891","01:25:01,594",- Want to sit? - No. I'll stand.
1455,"01:25:01,595","01:25:04,730","<i>Ungawa, Black Power! Ungawa, Black Power!</i>"
1456,"01:25:04,731","01:25:08,834",I'm an undercover detective. I'm investigating the Klan.
1457,"01:25:08,835","01:25:10,803",Fucking KKK?
1458,"01:25:10,804","01:25:13,173","Ron Stallworth, you lied to me. Is that even your real name?"
1459,"01:25:13,174","01:25:15,477",Ron Stallworth is my first and last name.
1460,"01:25:15,478","01:25:18,211","- Look, today is not the day, Patrice. - I take my duties as the president"
1461,"01:25:18,212","01:25:20,948","- of the Black Student Union seriously. - Well, how much good did it do?"
1462,"01:25:20,949","01:25:22,883","You could sit in the middle of Nevada Avenue,"
1463,"01:25:22,884","01:25:25,618","light yourself on fire, the KKK will still be here."
1464,"01:25:25,619","01:25:28,095","Well, at least I would be doing something, unlike you."
1465,"01:25:28,096","01:25:30,157",- Unlike me? - Yeah.
1466,"01:25:30,158","01:25:32,225","Don't think, just because I don't wear a black beret"
1467,"01:25:32,226","01:25:34,995","or a black leather jacket, black Ray-Bans, screaming, ""Kill Whitey,"""
1468,"01:25:34,996","01:25:40,067","- that I don't care about my people. - The night we saw Brother Kwame speak,"
1469,"01:25:40,068","01:25:43,102","were you undercover then, too?"
1470,"01:25:43,103","01:25:44,137",That's not fair.
1471,"01:25:44,138","01:25:45,604",- You have to understand... - Answer the question.
1472,"01:25:45,605","01:25:49,142",Were you undercover the night we met? Yes or no?
1473,"01:25:49,143","01:25:53,769","Ron Stallworth, are you for the revolution and the liberation of black people?"
1474,"01:25:55,183","01:25:59,419",I'm an undercover detective for the Colorado Springs Police.
1475,"01:25:59,420","01:26:04,624","- It's my J-O-B. That's the truth. - House niggers said they had a J-O-B, too."
1476,"01:26:04,625","01:26:06,393",You disgust me.
1477,"01:26:06,394","01:26:08,861","My brother, you need to wake up."
1478,"01:26:08,862","01:26:14,067","- Ungawa, Black Power! Ungawa, Black Power! <i><font color=#FF551>- FLIP:</font> Are you fucking kidding me?</i>"
1479,"01:26:14,068","01:26:16,336",You don't cross those lines.
1480,"01:26:16,337","01:26:19,538","This is about an investigation, not a relationship."
1481,"01:26:19,539","01:26:23,243",- Hate to break that blue wall of silence. - Nice one.
1482,"01:26:23,244","01:26:25,845",- Is Patrice really in danger? - Maybe.
1483,"01:26:25,846","01:26:27,280","<i><font color=#FF551>PATRICE AND CROWD:</font> Ungawa, Black Power!</i>"
1484,"01:26:27,281","01:26:30,450","<i>Ungawa, Black Power! Ungawa, Black Power!</i>"
1485,"01:26:30,451","01:26:33,886","Ungawa, Black Power! Ungawa, Black Power!"
1486,"01:26:33,887","01:26:36,444",- It's off. <font color=#ff00ff>- [DOGS BARKING NEARBY]</font>
1487,"01:26:37,191","01:26:38,924",<font color=#ff00ff>[SIGHS]</font>
1488,"01:26:38,925","01:26:41,282",Yep.
1489,"01:26:45,933","01:26:49,524",You'll know soon enough.
1490,"01:26:50,701","01:26:52,393",What?
1491,"01:26:53,507","01:26:56,609",- Felix just said the march has been canceled. - Why?
1492,"01:26:56,610","01:27:00,080","- Could be all the death threats. - No, they're used to that."
1493,"01:27:00,081","01:27:02,982",And there's been nothing more about the explosives?
1494,"01:27:02,983","01:27:03,816",No.
1495,"01:27:03,817","01:27:05,252",Fuck it.
1496,"01:27:05,253","01:27:07,821",We get 'em on weapons charges and stop them from doing anything that way.
1497,"01:27:07,822","01:27:09,722","Then what? You know, misdemeanor at best."
1498,"01:27:09,723","01:27:11,757",- Then they walk. - I have a special assignment for Ron.
1499,"01:27:11,758","01:27:14,294","- Ron already has an assignment. - Yeah, what could be more important than"
1500,"01:27:14,295","01:27:16,997","- preventing an attack, sir? - We have very credible threats"
1501,"01:27:16,998","01:27:18,331",against David Duke's life.
1502,"01:27:18,332","01:27:21,368","So, Ron, I am assigning you security detail"
1503,"01:27:21,369","01:27:22,868",- for David Duke. - What?
1504,"01:27:22,869","01:27:26,940","With all due respect, sir, I don't think this is a wise decision, given the situation."
1505,"01:27:26,941","01:27:31,244",Who cares what you think? Duke needs protection. There's no one else available.
1506,"01:27:31,245","01:27:32,878",Nut-cracking time.
1507,"01:27:32,879","01:27:36,849","- Put aside your personal politics. - Chief, it's not about that, and you know it."
1508,"01:27:36,850","01:27:39,953",David Duke and Ron have been talking on the phone several times.
1509,"01:27:39,954","01:27:41,421",If he recognizes his voice...
1510,"01:27:41,422","01:27:45,726","If... if... if... if any of the Klansmen do, it'll compromise our entire investigation."
1511,"01:27:45,727","01:27:47,860","- It's too dangerous. - Correct me if I'm wrong,"
1512,"01:27:47,861","01:27:53,589",but didn't you boast to me that you were fluent in both English and jive?
1513,"01:27:54,335","01:27:56,702",- Do you remember that? - Answer the chief.
1514,"01:27:56,703","01:27:58,108","Oh, shut the fuck up, Landers."
1515,"01:27:58,109","01:28:00,373","You know, you've been trying to sabotage me since day one."
1516,"01:28:00,374","01:28:02,275","Why are you getting so worked up, boy?"
1517,"01:28:02,276","01:28:03,876","- Hey, Ron! - Hey, Ron, come on."
1518,"01:28:03,877","01:28:05,345","- Ron, Ron, no! Ron! - It's not worth it."
1519,"01:28:05,346","01:28:06,379","- Okay, okay, all right. - Just..."
1520,"01:28:06,380","01:28:07,580","- Go, go, go. - Stay put."
1521,"01:28:07,581","01:28:09,549","- Ron, whoa, whoa! - What the fuck is that?"
1522,"01:28:09,550","01:28:11,384","Gotta bring something to get something, Landers."
1523,"01:28:11,385","01:28:14,520",<i><font color=#FF551>LANDERS:</font> Eat a white dick!</i>
1524,"01:28:14,521","01:28:17,890",You let him get to you that easy?
1525,"01:28:17,891","01:28:21,316",You don't have a shot with David Duke.
1526,"01:28:24,919","01:28:26,632","First, the primary target."
1527,"01:28:26,633","01:28:28,508",Felix says you're doing it.
1528,"01:28:28,509","01:28:34,040","So all you have to do is set the pocketbook on the front porch, the back porch, a sidewalk."
1529,"01:28:34,041","01:28:38,511","Doesn't matter. As long as it's against the building, you can plant it anywhere."
1530,"01:28:38,512","01:28:42,349",I got enough C-4 here to take out the whole thing.
1531,"01:28:42,350","01:28:45,083",<i>Be careful.</i>
1532,"01:28:45,084","01:28:47,387",- You understand? - I understand.
1533,"01:28:47,388","01:28:49,822","All you have to do when you placed it... hey, sweetie."
1534,"01:28:49,823","01:28:54,494",<i>You listening? All you have to do when you placed it is flip the switch.</i>
1535,"01:28:54,495","01:28:58,587",<i>Flip the switch. That's it. You got it?</i>
1536,"01:29:00,968","01:29:05,305",Miss Black Student Union Bitch is bringing in some old coon to speak.
1537,"01:29:05,306","01:29:07,340",Place should be packed.
1538,"01:29:07,341","01:29:11,711","- So, Brother Walker, nothing but rubble. - And barbecued niggers."
1539,"01:29:11,712","01:29:14,535",<font color=#ff00ff>[IVANHOE GUFFAWING]</font>
1540,"01:29:15,283","01:29:18,351",- And what happens if that don't work? - Plan B.
1541,"01:29:18,352","01:29:20,487","Can you handle it, honey?"
1542,"01:29:20,488","01:29:22,555",You can count on me.
1543,"01:29:22,556","01:29:25,581",I've been waiting to do my part.
1544,"01:29:27,561","01:29:32,232","<i><font color=#FF551>- IVANHOE:</font> Oh, sweet as candy.</i> - Ah, look at the lovebirds."
1545,"01:29:32,233","01:29:36,002",- Can I feel the C-4? - No C-4 for you.
1546,"01:29:36,003","01:29:39,105",You'll blow us all the fuck up to kingdom come.
1547,"01:29:43,077","01:29:45,701","<font color=#ff00ff>[QUIET, INDISTINCT CHATTER]</font>"
1548,"01:29:48,715","01:29:50,850",<i><font color=#FF551>- MAN:</font> What is this black...? <font color=#FF551>- MAN2:</font> Out here with</i>
1549,"01:29:50,851","01:29:53,152",- <i>the great David Duke. - Look at this fucking guy.</i>
1550,"01:29:53,153","01:29:56,088",- <i>How's he getting away with that?</i> <font color=#FF551>- RON:</font> Mr. Duke's security detail.
1551,"01:29:56,089","01:29:57,991",- <i>What?</i> - Fuck this guy.
1552,"01:29:57,992","01:30:02,962",Mr. Duke. I'm a detective from the Colorado Springs Police Department.
1553,"01:30:02,963","01:30:06,733","- I'm here to keep you safe today. - I'm sorry, have... have we met before?"
1554,"01:30:06,734","01:30:10,770",Mm-mm. You may know that there's several credible threats against your life.
1555,"01:30:10,771","01:30:13,640","- How's it going out here? - There have been threats on my life,"
1556,"01:30:13,641","01:30:17,910",and this is the detective they've assigned as my bodyguard.
1557,"01:30:17,911","01:30:23,483","Mr. Duke, I don't agree with your philosophies. However... I'm a professional,"
1558,"01:30:23,484","01:30:26,452",so I will do everything within my means and beyond
1559,"01:30:26,453","01:30:31,079","- to make sure you're safe. - Okay, I appreciate your professionalism."
1560,"01:30:36,397","01:30:38,097","Allow me, sir."
1561,"01:30:38,098","01:30:39,988",Thank you.
1562,"01:31:23,210","01:31:26,001","- Right this way, sir. - Walt."
1563,"01:31:27,681","01:31:28,681",- Bro. - Sir.
1564,"01:31:28,682","01:31:30,239",How are you?
1565,"01:31:36,490","01:31:40,660",Sorry for all the extra security today. Can't be too careful.
1566,"01:31:40,661","01:31:43,730","<i><font color=#FF551>MAN:</font> Yeah, I know. We have a strong, strong...</i>"
1567,"01:31:43,731","01:31:45,031","Hey, fellas."
1568,"01:31:45,032","01:31:48,034","<i><font color=#FF551>MAN:</font> Yeah, like you were saying, uh, last week on the phone, uh...</i>"
1569,"01:31:48,035","01:31:49,169","<font color=#FF551>WALTER:</font> Well, Mr. Duke."
1570,"01:31:49,170","01:31:52,772","I would like you to meet our newest recruit, Ron Stallworth."
1571,"01:31:52,773","01:31:56,676","Ron Stallworth, it is a pleasure to finally meet you in person."
1572,"01:31:56,677","01:31:59,612","- Same. Same. You as well. - This is our brother, Jesse."
1573,"01:31:59,613","01:32:01,147","- I'm Jesse. - Hey, Jesse."
1574,"01:32:01,148","01:32:02,582","- Ron. - Uh, Ron, yeah. <font color=#ff00ff>[CHUCKLES]</font>"
1575,"01:32:02,583","01:32:05,451","- I've heard so much about you. - Oh, okay."
1576,"01:32:05,452","01:32:07,120",<i><font color=#FF551>FLIP:</font> I didn't realize how nervous I was gonna be.</i>
1577,"01:32:07,121","01:32:08,588",<font color=#ff00ff>- [LAUGHTER]</font> <i><font color=#FF551>- DUKE:</font> Oh!</i>
1578,"01:32:08,589","01:32:10,223","<i>Oh, that's all right.</i>"
1579,"01:32:10,224","01:32:12,058",What's that doing here?
1580,"01:32:12,059","01:32:16,496","Uh, that's the fucking cop they got to guard Mr. Duke."
1581,"01:32:16,497","01:32:21,468",- Isn't that the living shit? <font color=#FF551>- DUKE:</font> Gentlemen... it's time.
1582,"01:32:21,469","01:32:24,437","- Ron, why don't you follow me? - Okay."
1583,"01:32:24,438","01:32:25,472",Ah-ah-ah-ah.
1584,"01:32:25,473","01:32:27,273",Let's go. Let's go.
1585,"01:32:27,274","01:32:29,865","<font color=#ff00ff>[QUIET, INDISTINCT CHATTER]</font>"
1586,"01:32:45,059","01:32:49,251",You stay right here. You hear?
1587,"01:32:59,073","01:33:00,996",<font color=#ff00ff>[EXHALES]</font>
1588,"01:33:01,642","01:33:05,234",<font color=#ff00ff>[MOANING]</font> Ah...
1589,"01:33:06,680","01:33:10,149","God, America's going to hell in a handbasket."
1590,"01:33:10,150","01:33:13,008",<font color=#ff00ff>[BELLS CHIMING]</font>
1591,"01:33:18,359","01:33:25,231","<i><font color=#FF551>JEROME TURNER:</font> That started out as a nice spring day back there in Waco, Texas.</i>"
1592,"01:33:25,232","01:33:30,892","<i>May 15, 1916. Jesse Washington...</i>"
1593,"01:33:31,839","01:33:34,629",...was a friend of mine.
1594,"01:33:35,809","01:33:39,779","He was 17, I was 18."
1595,"01:33:39,780","01:33:43,883",We kind of looked at Jesse and called him slow.
1596,"01:33:43,884","01:33:45,385",<font color=#ff00ff>[LIGHT LAUGHTER]</font>
1597,"01:33:45,386","01:33:51,224",Today... you'd call him mentally retarded.
1598,"01:33:51,225","01:33:54,460",They claimed Jesse...
1599,"01:33:54,461","01:34:02,457",raped and murdered a white woman by the name of Lucy Fryer.
1600,"01:34:03,604","01:34:06,873","They put Jesse on trial,"
1601,"01:34:06,874","01:34:13,846",and he was convicted by an all-white jury after they deliberated for only four minutes.
1602,"01:34:13,847","01:34:15,615","<font color=#ff00ff>[GASPING, MURMURING]</font>"
1603,"01:34:15,616","01:34:24,057","My brothers in Christ, Nobel Prize recipient, co-creator of the transistor"
1604,"01:34:24,058","01:34:28,028","and a dear... dear friend of mine, Dr. William Shockley,"
1605,"01:34:28,029","01:34:32,632","whose groundbreaking scientific work ushered in the computer age,"
1606,"01:34:32,633","01:34:36,469","has proven, through his research with eugenics,"
1607,"01:34:36,470","01:34:43,610",that each of us here has flowing through our veins the genes of a superior race. It's a fact.
1608,"01:34:43,611","01:34:46,613",It's a fact. It can't be disputed.
1609,"01:34:46,614","01:34:53,842","- Today, we celebrate that truth. - Masks off, hoods on."
1610,"01:34:54,922","01:34:59,592",I was working across the street at the shoeshine parlor.
1611,"01:34:59,593","01:35:05,371","<i>And after the verdict, a mob grabbed Jesse,</i>"
1612,"01:35:05,372","01:35:07,964","- put a chain around his neck and... <font color=#ff00ff>- [CROWD GASPING, MURMURING]</font>"
1613,"01:35:07,965","01:35:11,304","- ...dragged him out of the courthouse. - Oh, my God."
1614,"01:35:11,305","01:35:16,999","- I knew I had to hide. - That way. Be careful, brother."
1615,"01:35:19,847","01:35:22,214","Well, all right."
1616,"01:35:22,215","01:35:28,387","<font color=#FF551>TURNER:</font> Where I was, the shoe parlor had a window up in the attic."
1617,"01:35:28,388","01:35:30,890",And I could see the crowd.
1618,"01:35:30,891","01:35:34,800",They marched Jesse through the streets.
1619,"01:35:35,329","01:35:39,799","- They stabbed him and beat him. <font color=#ff00ff>- [CROWD MURMURING, GASPING]</font>"
1620,"01:35:39,800","01:35:43,569","<i>And finally, in a bloody heap,</i>"
1621,"01:35:43,570","01:35:47,062",they held him down in the street...
1622,"01:35:49,076","01:35:53,168","- ...and cut off his testicles. <font color=#ff00ff>- [CROWD GASPING, MURMURING]</font>"
1623,"01:35:57,051","01:36:00,287",God...
1624,"01:36:00,288","01:36:06,647",give us true white men.
1625,"01:36:07,628","01:36:15,101","The Invisible Empire demands strong minds, great hearts, true faith,"
1626,"01:36:15,102","01:36:18,638",clean and ready hands.
1627,"01:36:18,639","01:36:21,641",Men who have honor.
1628,"01:36:21,642","01:36:25,878",Men who will not lie. Men who can stand before a demagogue
1629,"01:36:25,879","01:36:31,417","and damn his treacherous flatteries without blinking. God, give us real men."
1630,"01:36:31,418","01:36:34,120",Courageous men who flinch not at duty.
1631,"01:36:34,121","01:36:37,173","Men of dependable character, men of sterling worth."
1632,"01:36:37,174","01:36:41,561","Then wrongs will be redressed, and right shall rule the Earth."
