number_of_dialog,start_time,end_time,dialog
1218,"00:52:54,211","00:52:56,589",<i>Those giant-headed girls with the bug eyes</i>
1219,"00:52:56,672","00:52:58,299",<i>wearing those big clunky shoes?</i>
1220,"00:52:59,091","00:53:00,593","My friend from school, Steve Madden."
1221,"00:53:00,676","00:53:02,053","His friend from school, Steve Madden."
1222,"00:53:02,136","00:53:04,930",<i>Steve Madden was the name in women's shoes at the moment.</i>
1223,"00:53:05,014","00:53:08,726",<i>And all of Wall Street was begging to take his company public.</i>
1224,"00:53:08,809","00:53:10,061","Go ahead, go ahead, what is it?"
1225,"00:53:10,144","00:53:11,437","<i>Except, guess who grew up with him?</i>"
1226,"00:53:11,520","00:53:13,314",- Women's shoes. - Women's shoes.
1227,"00:53:13,397","00:53:15,941",<i>My very own Vice President.</i>
1228,"00:53:16,400","00:53:17,610",Women's shoes!
1229,"00:53:17,943","00:53:19,779",<i>Diamond Donnie Azoff.</i>
1230,"00:53:20,780","00:53:22,448",- Steve Madden. - Steve.
1231,"00:53:22,531","00:53:23,866",Steve.
1232,"00:53:23,949","00:53:25,034","Hey, JB, JB, JB, JB."
1233,"00:53:25,117","00:53:26,285",You gotta come check this fucking chick out.
1234,"00:53:26,369","00:53:28,120",Look at this. Look.
1235,"00:53:33,250","00:53:36,087",I would fuck that girl if she was my sister.
1236,"00:53:36,170","00:53:38,631",I would let that girl give me fucking AIDS.
1237,"00:53:39,298","00:53:41,425",You want to see the Wolf handle this?
1238,"00:53:43,386","00:53:44,887",She's hot.
1239,"00:53:45,304","00:53:46,722",Cristy.
1240,"00:53:51,852","00:53:53,687","Jordan, this is my friend Naomi."
1241,"00:53:53,813","00:53:56,357",- Hi. Nice to meet you. - Naomi.
1242,"00:53:56,440","00:53:57,983","Naomi, nice to meet you."
1243,"00:53:58,109","00:53:59,819",You got an awesome place here.
1244,"00:54:00,152","00:54:02,238",I've don't think I've ever been in a house this big before.
1245,"00:54:02,321","00:54:03,489","- Oh, really? - Yeah."
1246,"00:54:03,656","00:54:04,782",Beautiful beach out there.
1247,"00:54:04,907","00:54:06,033",Blair Hollingsworth.
1248,"00:54:07,076","00:54:08,327","Hi, Blair. Nice to meet you."
1249,"00:54:08,702","00:54:10,037","- Your name's Blair, right? - Yeah."
1250,"00:54:10,204","00:54:11,414",You like to Jet Ski?
1251,"00:54:11,914","00:54:13,082",I've never done it before.
1252,"00:54:13,165","00:54:14,166",You've never Jet Ski'd in your life?
1253,"00:54:14,250","00:54:15,251","No, I've never Jet Ski'd."
1254,"00:54:15,334","00:54:16,752",You've never been on a Jet Ski?
1255,"00:54:16,836","00:54:18,003",How many times are you gonna ask her?
1256,"00:54:18,087","00:54:19,463",She's never been on a Jet Ski.
1257,"00:54:20,005","00:54:22,174",I don't know. Might ask her a couple more times.
1258,"00:54:22,466","00:54:24,844",Okay. Sure.
1259,"00:54:25,469","00:54:27,763",Hi. I'm Hildy. Nice to meet you.
1260,"00:54:27,847","00:54:29,849","- Hi. - Jordan, Teresa needs your help."
1261,"00:54:30,057","00:54:31,350","Yeah, I'll be out in a couple of minutes."
1262,"00:54:31,434","00:54:32,768",Just tell her I'll be out in a couple of minutes.
1263,"00:54:32,852","00:54:34,311",Why don't you tell your wife that?
1264,"00:54:34,395","00:54:35,396","I might do that, but I'm having"
1265,"00:54:35,479","00:54:37,022","a conversation right now. - What am I, your secretary?"
1266,"00:54:37,106","00:54:38,941","You know what, I think we should get going."
1267,"00:54:39,024","00:54:40,192","Wait, wait. Where you guys going?"
1268,"00:54:40,317","00:54:41,735",We gotta go. We got two other parties to go to.
1269,"00:54:41,902","00:54:43,487","- We can stay for a drink. - Yeah, stay for a drink."
1270,"00:54:43,821","00:54:45,865",No. We got two other parties we're supposed to get to.
1271,"00:54:45,990","00:54:47,116",But we can stay for a drink...
1272,"00:54:47,199","00:54:48,367",She's...
1273,"00:54:48,868","00:54:50,202",perfect.
1274,"00:54:50,327","00:54:51,829",- You like champagne? - I do.
1275,"00:54:51,912","00:54:52,955",She's perfect.
1276,"00:54:53,038","00:54:54,415","Donnie, what the fuck are you doing?"
1277,"00:54:54,498","00:54:56,208",You piece of...
1278,"00:55:04,133","00:55:06,510",You're gonna have to excuse my friend. He gets...
1279,"00:55:06,802","00:55:07,970",Get the fuck out!
1280,"00:55:08,053","00:55:10,097","Jordan, you gotta fuck her, bro. She's so hot!"
1281,"00:55:10,222","00:55:11,265","Yeah, Donnie!"
1282,"00:55:12,433","00:55:14,351","Let him fucking finish, Hildy."
1283,"00:55:14,435","00:55:16,061",That's fucking rude.
1284,"00:55:16,437","00:55:17,980",Have some fucking manners.
1285,"00:55:21,859","00:55:23,944","So, Bay Ridge, that's near Staten Island, right?"
1286,"00:55:24,069","00:55:26,363","Brooklyn, across the Verrazano Bridge."
1287,"00:55:26,614","00:55:28,032",<i>Saturday Night Fever</i> territory.
1288,"00:55:28,157","00:55:29,658",That's right. Guinea Gulch.
1289,"00:55:29,867","00:55:32,036",We call the Verrazano Bridge the Guinea Gangplank.
1290,"00:55:32,119","00:55:33,204",Right.
1291,"00:55:33,287","00:55:34,914",So I presume you're Italian?
1292,"00:55:35,122","00:55:36,207",On my dad's side.
1293,"00:55:36,290","00:55:39,502","I'm also Dutch, German, English."
1294,"00:55:39,919","00:55:41,086",I'm a mutt.
1295,"00:55:41,420","00:55:42,588",Yeah. You're a mutt.
1296,"00:55:42,755","00:55:45,007","Yeah, I still have family over there though, in London."
1297,"00:55:45,216","00:55:47,801",My Aunt Emma. She's the best.
1298,"00:55:47,885","00:55:50,846","Very British, you know. She's a classy lady."
1299,"00:55:50,930","00:55:52,264",That explains it then.
1300,"00:55:52,348","00:55:53,349",Explains what?
1301,"00:55:53,432","00:55:56,227","It explains you. I mean, you're a duchess, right?"
1302,"00:55:56,352","00:55:58,729",The Duchess of Bay Ridge.
1303,"00:56:01,440","00:56:02,858",Excuse me.
1304,"00:56:02,942","00:56:04,944","Could I get a straw, please?"
1305,"00:56:06,111","00:56:07,571",Thank you.
1306,"00:56:10,574","00:56:15,829",So I was a little surprised you asked Cristy for my number.
1307,"00:56:16,914","00:56:18,165",Why is that?
1308,"00:56:19,959","00:56:21,877",Aren't you married?
1309,"00:56:23,128","00:56:25,422","Well... Yeah, but what?"
1310,"00:56:25,506","00:56:27,591",Married people can't have friends?
1311,"00:56:29,468","00:56:31,262",We're gonna be friends?
1312,"00:56:32,471","00:56:35,558",Yeah. You don't want to be my friend?
1313,"00:56:39,603","00:56:41,730",We're not gonna be friends.
1314,"00:56:49,989","00:56:52,449",And at night I work on my designs.
1315,"00:56:52,825","00:56:55,244",I have an entire line of lingerie.
1316,"00:56:55,327","00:56:58,205","You know, camisoles, bustiers, panties."
1317,"00:56:59,290","00:57:01,625","<i>She designs women's panties, too?</i>"
1318,"00:57:01,709","00:57:03,419","<i>Oh, my God!</i>"
1319,"00:57:13,679","00:57:16,390","<i>Come on, Jordan, think of a way to get up to her apartment.</i>"
1320,"00:57:21,520","00:57:23,981",You wanna come up for some tea or something?
1321,"00:57:25,357","00:57:26,942",Tea? Yeah.
1322,"00:57:27,192","00:57:28,944",- Like hot tea? - Yeah.
1323,"00:57:29,028","00:57:30,321","Oh, yeah. That sounds nice. Yeah."
1324,"00:57:30,487","00:57:32,698","<i>Tea. Fuck, yeah, I wanted to come up for tea.</i>"
1325,"00:57:32,865","00:57:35,743","Like Darjeeling or rose hip, something nice like that?"
1326,"00:57:35,951","00:57:36,952",Sure.
1327,"00:57:37,036","00:57:38,370",This is Rocky.
1328,"00:57:38,454","00:57:40,664","Oh, who's this? Say hi, Rocky."
1329,"00:57:40,914","00:57:41,999","Hi, sweetheart."
1330,"00:57:42,291","00:57:43,375",Okay.
1331,"00:57:44,043","00:57:46,545",Why don't you light a fire or something and I'll be right out.
1332,"00:57:47,129","00:57:48,922","- Yeah. Fire, here? - Sure."
1333,"00:57:52,343","00:57:53,886",I like your painting here. It's...
1334,"00:58:00,643","00:58:03,646","<i>God, help me. How do I fuck this girl?</i>"
1335,"00:58:07,191","00:58:08,275",You all right?
1336,"00:58:08,359","00:58:10,694","Yeah, yeah. Just trying to light the fire here."
1337,"00:58:16,408","00:58:17,910","<i>That's it. That's it, you're leaving.</i>"
1338,"00:58:17,993","00:58:19,870",<i>Don't get involved. Go home to your wife.</i>
1339,"00:58:29,838","00:58:31,674","<i>As you can probably guess,</i>"
1340,"00:58:31,757","00:58:34,301",<i>I fucked her goddamn brains out...</i>
1341,"00:58:34,802","00:58:36,136",Jesus Lord!
1342,"00:58:38,972","00:58:40,599",<i>For 11 seconds.</i>
1343,"00:58:51,443","00:58:52,986",Did you just come?
1344,"00:58:53,112","00:58:55,030","Oh, yeah, I just came."
1345,"00:58:56,073","00:58:57,408",Did you? Did you come?
1346,"00:58:57,616","00:58:59,201",- No. - No?
1347,"00:58:59,284","00:59:00,369",Okay.
1348,"00:59:00,494","00:59:02,621",I'm still hard so just give me a sec.
1349,"00:59:03,664","00:59:05,124",Sure.
1350,"00:59:05,416","00:59:07,042","Come on, baby, come on."
1351,"00:59:09,670","00:59:11,755","Oh, yeah. Oh, yeah."
1352,"00:59:17,636","00:59:19,012","Oh, God!"
1353,"00:59:19,304","00:59:21,014","Fuck off, Rocky! Bad dog."
1354,"00:59:21,223","00:59:22,516",You have a biscuit or something like that?
1355,"00:59:22,599","00:59:23,684",It's okay.
1356,"00:59:23,767","00:59:25,227","- Just keep going. - Rocky, go play."
1357,"00:59:25,310","00:59:27,187","Go play, Rocky. Go, go, go, go."
1358,"00:59:29,773","00:59:31,066",You're crazy.
1359,"00:59:31,150","00:59:32,401",<i>I couldn't get enough.</i>
1360,"00:59:32,484","00:59:34,820","<i>I mean, her pussy was like heroin to me.</i>"
1361,"00:59:34,903","00:59:37,656","<i>And it wasn't just about the sex, either.</i>"
1362,"00:59:37,740","00:59:39,742","<i>Naomi and I got along. I mean, we...</i>"
1363,"00:59:39,825","00:59:41,660",<i>We had similar interests and shit.</i>
1364,"00:59:46,999","00:59:48,625",<i>Choc-choc tram.</i>
1365,"00:59:48,917","00:59:50,002",Yeah.
1366,"00:59:57,176","01:00:00,888",I think I can. I think I can. I think I can. I think I can.
1367,"01:00:06,894","01:00:10,189","Yeah, yeah. Let's toke it all on there, huh?"
1368,"01:00:12,024","01:00:13,400","Oh, shit!"
1369,"01:00:23,994","01:00:25,162",You!
1370,"01:00:25,245","01:00:27,289",Get out of the fucking car!
1371,"01:00:27,664","01:00:28,707",Jesus Christ.
1372,"01:00:28,791","01:00:31,376","Son of a bitch! Oh, fuck!"
1373,"01:00:32,628","01:00:34,463","Relax, sweetheart. Relax."
1374,"01:00:35,047","01:00:37,257","- Son of a fucking bitch! - Okay, okay... Geez!"
1375,"01:00:37,341","01:00:38,634","Okay, babe, stop!"
1376,"01:00:38,717","01:00:39,843",Please.
1377,"01:00:39,927","01:00:41,011",Bitch!
1378,"01:00:41,762","01:00:43,388",- What are you doing... - That whore from the party?
1379,"01:00:43,472","01:00:44,973",Jesus Christ!
1380,"01:00:45,057","01:00:46,141",What the fuck is wrong with you?
1381,"01:00:46,225","01:00:47,476",I thought you were at the fucking beach!
1382,"01:00:47,559","01:00:48,894",I didn't know you were here!
1383,"01:00:48,977","01:00:50,521",That's where you've fucking been?
1384,"01:00:50,604","01:00:52,314",With that fucking whore from the party?
1385,"01:00:52,397","01:00:53,816",I thought you were at the beach house.
1386,"01:00:53,899","01:00:55,275",How could you do this to me?
1387,"01:00:55,359","01:00:58,153","- Sweetie, come on... - Who the fuck are you, Jordan?"
1388,"01:00:58,237","01:01:00,989",You're like a completely different fucking person!
1389,"01:01:01,073","01:01:04,201","I made a mistake. I don't know what to tell you, babe. I..."
1390,"01:01:04,701","01:01:05,911",I'm sorry.
1391,"01:01:06,328","01:01:08,872",- I'm sorry. - Is that who... Is that what you want?
1392,"01:01:18,882","01:01:20,425",Do you love her?
1393,"01:01:26,098","01:01:27,558",Answer me.
1394,"01:01:49,162","01:01:51,206",<i>I felt horrible.</i>
1395,"01:01:52,082","01:01:54,042","<i>Three days later, I filed for a divorce</i>"
1396,"01:01:54,126","01:01:55,878",<i>and moved Naomi into the apartment.</i>
1397,"01:02:00,465","01:02:03,886","<i>Say what you will, but the Duchess did have style.</i>"
1398,"01:02:03,969","01:02:07,097","<i>She brought in a decorator, feng shui'd the whole place.</i>"
1399,"01:02:07,180","01:02:09,558",<i>She even hired a gay butler.</i>
1400,"01:02:09,641","01:02:12,227","<i>This guy was smart, sophisticated, professional.</i>"
1401,"01:02:12,311","01:02:13,896","<i>Really, really great.</i>"
1402,"01:02:14,146","01:02:15,314",Is that jasmine?
1403,"01:02:15,689","01:02:18,317","Yes, sir. I tried to stump you this evening. Very good."
1404,"01:02:18,650","01:02:20,277",Very good. Great nose.
1405,"01:02:20,360","01:02:22,029",<i>Except for that one time.</i>
1406,"01:02:27,451","01:02:28,702","Oh, my God!"
1407,"01:02:30,329","01:02:31,663","Oh, hey."
1408,"01:02:32,080","01:02:33,415",Is it Wednesday already?
1409,"01:02:34,374","01:02:35,626","Oh, don't stop."
1410,"01:02:35,709","01:02:36,793",What the fuck!
1411,"01:02:37,252","01:02:39,004",That is fucked up!
1412,"01:02:39,463","01:02:40,672",He must have thought we were still
1413,"01:02:40,756","01:02:42,341","at the Hamptons this weekend, you know."
1414,"01:02:42,424","01:02:43,800","Where were they doing it, sweetheart? In the bedroom?"
1415,"01:02:43,884","01:02:46,553",They were everywhere. There were two guys over there on the table.
1416,"01:02:46,637","01:02:47,888",There were more over here.
1417,"01:02:47,971","01:02:49,431",There were four right here.
1418,"01:02:49,514","01:02:51,183",Are you fucking serious? Right there?
1419,"01:02:51,266","01:02:54,102","- Why didn't you tell me? - Oh, baby, it gets worse."
1420,"01:02:55,604","01:02:58,148","After they left, I checked the apartment."
1421,"01:02:58,273","01:02:59,358",Right. What?
1422,"01:02:59,691","01:03:01,526","What is it, babe? What?"
1423,"01:03:01,860","01:03:02,945",<i>Where's my money?</i>
1424,"01:03:03,028","01:03:04,029",I don't know where your money...
1425,"01:03:04,112","01:03:06,114",Where is my fucking money? Where is it?
1426,"01:03:06,198","01:03:08,158","I don't know where your money is, Mr. Belfort."
1427,"01:03:08,241","01:03:10,494",- I didn't do anything. - If you don't get...
1428,"01:03:10,577","01:03:11,870",He's lying through his fucking teeth.
1429,"01:03:11,954","01:03:13,121",Let's start from the beginning.
1430,"01:03:13,205","01:03:14,456","Let's start from the beginning, all right?"
1431,"01:03:14,539","01:03:16,083","You invited some friends over, right?"
1432,"01:03:16,375","01:03:18,043",One thing led to another. Things got out of hand.
1433,"01:03:18,126","01:03:19,628","We understand that, we do."
1434,"01:03:19,711","01:03:22,130",We do blow all the time. We're fucking degenerates ourselves.
1435,"01:03:22,214","01:03:23,298","Look at us, right?"
1436,"01:03:23,382","01:03:24,967",But money was stolen from my apartment.
1437,"01:03:25,050","01:03:26,635",Right from my sock drawer. All right?
1438,"01:03:26,718","01:03:28,804","Like I said, I don't know where your money is."
1439,"01:03:28,887","01:03:30,263",Just start from the beginning. Who came over?
1440,"01:03:30,347","01:03:31,390",It was just a normal day.
1441,"01:03:31,473","01:03:32,808",I knew you were coming home the next day.
1442,"01:03:32,891","01:03:35,143",So everything would be fine. It'd be cleaned up.
1443,"01:03:35,227","01:03:37,145",I got a little high at breakfast.
1444,"01:03:37,229","01:03:39,022","So I got a little happy. I had some eggs,"
1445,"01:03:39,106","01:03:40,107",I had a little bit of ice cream.
1446,"01:03:40,190","01:03:42,025","And then I said, ""Who do I know that likes ice cream?"""
